created_at,language,likes,retweets,text
2020-06-10 17:41:36,en,0.0,14515.0,RT @SteveGuest: Last night’s primaries were an emphatic reminder of the enthusiasm for @realDonaldTrump's agenda that is sweeping the natio…
2020-06-10 14:56:15,en,184128.0,48563.0,Incredible!  @FoxNews just took Congressional Hearing off the air just prior to important witness statements. More… https://t.co/vEIVLNkALF
2020-06-10 14:33:19,en,94055.0,24364.0,Great statement to Congress by @Jim_Jordan concerning Defunding (not!) our great Police. This Radical Left agenda i… https://t.co/74NBQZuKlL
2020-06-10 13:32:44,en,107888.0,32667.0,"“For the first time in history, Police Organizations &amp; National Security Organizations were used to SPY on a Campai… https://t.co/e7NfiiPZfj"
2020-06-10 12:51:05,en,151543.0,31508.0,New York State is killing small businesses. Let them properly open! @foxandfriends
2020-06-10 12:49:28,en,182631.0,34047.0,"NASDAQ HITS ALL-TIME HIGH. Tremendous progress being made, way ahead of schedule. USA!"
2020-06-10 12:32:03,en,0.0,15661.0,"RT @DanCrenshawTX: This is dangerous, counterproductive, and deeply irrational. “Defund the police” is not a call from the fringes of the f…"
2020-06-10 02:14:00,und,59969.0,19861.0,https://t.co/lEwOBtMVUf
2020-06-10 02:10:06,und,86255.0,29095.0,https://t.co/FKGagCwNZ2
2020-06-10 02:02:15,en,77329.0,20646.0,“Republican AGs come out in force against defunding police” https://t.co/AAJiCHsqTp
2020-06-10 00:45:02,en,169970.0,35498.0,"Thank you George, great honor! https://t.co/1WzkcvLpnR"
2020-06-09 18:34:51,en,116851.0,24719.0,"Great work in the Republican Senate on some big nominees. Still 154 to go, hope they don’t adjourn until the job is done! @senatemajldr"
2020-06-09 17:44:29,en,77688.0,16646.0,Relief is on the way to Utah! I’m proud to send $187.18M in CARES Act funding to @RideUTA. This money will keep peo… https://t.co/c3QRx2BybO
2020-06-09 17:43:35,en,145485.0,35365.0,I am allocating $2.96 BILLION in Emergency Solutions Grants to support homeless Americans and those at risk of beco… https://t.co/pADo8DYxWR
2020-06-09 17:42:54,en,157374.0,37368.0,My decision to appoint @usairforce General Charles Brown as the USA’s first-ever African American military service… https://t.co/XuyZT29O55
2020-06-09 14:25:20,en,0.0,81488.0,RT @realDonaldTrump: MAKE AMERICA GREAT AGAIN!
2020-06-09 14:23:32,en,160552.0,35593.0,“Defunding Police would be good for Robbers &amp; Rapists.” @SenBillCassidy
2020-06-09 14:19:10,en,103021.0,28101.0,"BIG DEMAND! Starting up again soon, maybe next week! https://t.co/ToNLAGl5Fz"
2020-06-09 14:14:31,en,0.0,10174.0,"RT @MZHemingway: Honestly, I think that our major media deciding this week to finally admit publicly what we've all been suffering through…"
2020-06-09 14:13:54,und,0.0,9325.0,RT @FoxNews: https://t.co/IKlMQt5efg
2020-06-09 14:13:41,en,0.0,7987.0,RT @MZHemingway: This is close to 180 degrees opposite from what it should be. Why run op-eds that do nothing but boringly comfort you? NY…
2020-06-09 14:11:58,en,0.0,6496.0,RT @hughhewitt: Up next: @SenTomCotton.  Following successful demolition of the credibility of the @NYTimes and its exposure as the laughin…
2020-06-09 14:07:39,en,0.0,4720.0,"RT @marcthiessen: They intentionally edited out ""in terms of equality"""
2020-06-09 14:06:02,en,0.0,5952.0,"RT @MichaelRStrain: Typically, around two million workers transition from unemployed to employed every month. In May, 7.7 million did — by…"
2020-06-09 14:04:11,en,116127.0,34557.0,"Should have let police do their job and brought in National Guard on Day One, not Day Four! https://t.co/AZ661hygIb"
2020-06-09 14:01:01,en,0.0,9379.0,RT @MarkHiggie1: This does not inspire much confidence in those who are supposed to protect us and to prevent anarchy. https://t.co/OKucsNV…
2020-06-09 13:56:47,en,0.0,4999.0,RT @marcthiessen: I think they had a similar directive at Pravda back in the day.
2020-06-09 13:55:34,en,0.0,20681.0,"RT @benshapiro: ""911.""
""Yes, someone is robbing my house.""
""The police no longer exist.""
""But someone is robbing my house!""
""Check your pri…"
2020-06-09 13:51:56,en,50067.0,18718.0,"Minnesota needs DJT &amp; @LacyJohnsonMN NOW. When I insisted on the National Guard, things got better FAST. Enough wit… https://t.co/tHjh1YS5qS"
2020-06-09 13:43:12,en,511372.0,81488.0,MAKE AMERICA GREAT AGAIN!
2020-06-09 13:41:46,en,256881.0,50594.0,THE REAWAKENING OF AMERICA!
2020-06-09 13:39:24,en,116873.0,23724.0,.@WhiteHouse TRANSITION TO GREATNESS!
2020-06-09 13:27:20,en,0.0,24989.0,RT @mschlapp: I will never buy another NFL ticket until they go back to playing football and stop dividing America.
2020-06-09 13:26:40,en,0.0,18227.0,"RT @WhiteHouse: ""You eliminate police officers, you will have chaos, crime, and anarchy in the streets."" https://t.co/KKVfXHct1o"
2020-06-09 13:26:24,en,0.0,6854.0,"RT @SebGorka: Lap Dog Mattis is an embarrassment to America! 

#AMERICAFirst https://t.co/Y3Exfp7B4Q"
2020-06-09 13:24:57,en,56792.0,15287.0,"Mattis was our Country’s most overrated General. He talked a lot, but never “brought home the bacon.” He was terrib… https://t.co/hKxd07BCVz"
2020-06-09 12:42:57,en,143235.0,25128.0,"Poll: Trump Better Than Biden On Economic Growth, 55% to 34%. That’s all? Who are the 34%?"
2020-06-09 12:34:39,en,193438.0,47339.0,Buffalo protester shoved by Police could be an ANTIFA provocateur. 75 year old Martin Gugino was pushed away after… https://t.co/aFgYc1MCfD
2020-06-09 12:31:45,en,0.0,11447.0,"RT @EdRollins: Joe Biden now claims he opposes defunding the police.

Here’s a list of issues he’s flip-flopped on:

Abortion

Immigration…"
2020-06-09 12:30:01,en,188352.0,33159.0,NASDAQ HITS ALL-TIME HIGH!
2020-06-09 12:25:57,en,50617.0,13283.0,"Vote today for Big Jim, a great Governor. Love West Virginia! https://t.co/tIbwDQQfkU"
2020-06-09 12:22:04,en,39888.0,10310.0,A GREAT Senator. Must return to Washington. Steve has my Complete &amp; Total Endorsement! https://t.co/W59NpmvtiM
2020-06-09 12:17:50,en,0.0,6784.0,"RT @SenateGOP: 🚨 BREAKING 🚨

The U.S. economy added 2.5 million jobs in May.

That's the BIGGEST JOBS INCREASE EVER! 🥳 🇺🇸 https://t.co/DNvU…"
2020-06-09 12:17:39,en,0.0,7032.0,RT @WhiteHouse: LIVE: President @realDonaldTrump holds a news conference https://t.co/qfXa9nMlTD
2020-06-09 12:17:26,en,0.0,3732.0,"RT @JohnBoozman: Today’s #jobsreport, indicating our economy added 2.5 million jobs in May, is a positive sign for our economic recovery.…"
2020-06-09 12:15:28,en,0.0,4969.0,RT @JimInhofe: This is great news! The economy is coming back with 2.5 million new jobs in May. The Republican economic plan is working and…
2020-06-09 12:14:39,en,0.0,4346.0,RT @sendavidperdue: Americans are ready to get back to work and the economy is ready to rebound! #JobsReport https://t.co/v9aTs0D71r
2020-06-09 12:11:45,en,0.0,6572.0,RT @GOP: “We can't give up the finest law enforcement anywhere in the world. There's nothing like it.” -@realDonaldTrump https://t.co/cNDdQ…
2020-06-09 12:11:01,en,0.0,8378.0,"RT @GOP: Democrats have taken up a radical push to defund community police forces, which would put the safety and security of all Americans…"
2020-06-09 12:10:44,en,0.0,3225.0,RT @GOP: TUNE IN NOW! https://t.co/4bGKZ0PmQD
2020-06-09 12:10:24,en,0.0,4974.0,RT @GOP: “We all support the notion that we can do better but this notion of defunding the police… frankly is just a bunch of political rhe…
2020-06-09 12:09:54,en,0.0,3560.0,"RT @GOP: The Transition to Greatness has BEGUN as the stock market continues to SURGE!
https://t.co/ci53LzN6BM"
2020-06-09 12:09:41,en,0.0,4502.0,"RT @GOP: “We believe now it’s time for us to have ears to hear, to listen carefully… I think it’s important that we listen first and then I…"
2020-06-09 12:09:16,en,0.0,7079.0,"RT @senatemajldr: Abolishing police would only take us farther away from the safety, justice, and equal protection of the laws that every s…"
2020-06-09 12:08:55,en,0.0,6545.0,"RT @GOP: Democrats’ calls to defund the police are dangerous!
 
Doing so would weaken the rule of law &amp; cause chaos in the US.
 
President…"
2020-06-09 12:01:49,en,97316.0,25594.0,“Democrats &amp; Activists call to Defund Police Departments. They’ve gone so far Left that they eat their young.”… https://t.co/uzmqPIxVCu
2020-06-08 23:39:57,und,125514.0,28411.0,https://t.co/hkZ6O9anzj
2020-06-08 23:15:02,und,83164.0,19671.0,https://t.co/EapArqyn2h
2020-06-08 23:14:37,und,63872.0,17250.0,https://t.co/hhEuC5mhu9
2020-06-08 19:15:35,und,64479.0,17794.0,https://t.co/wZc0PgCmnJ
2020-06-08 19:14:47,en,97681.0,31357.0,"...Crooked Hillary Clinton in 2016. They are called SUPPRESSION POLLS, and are put out to dampen enthusiasm. Despit… https://t.co/v5JnPAEx80"
2020-06-08 19:14:45,en,146934.0,35854.0,"I have retained highly respected pollster, McLaughlin &amp; Associates, to analyze todays CNN Poll (and others), which… https://t.co/GnTzXISDpc"
2020-06-08 15:44:09,en,312690.0,63576.0,"This year has seen the lowest crime numbers in our Country’s recorded history, and now the Radical Left Democrats w… https://t.co/N3R2Bjv4v6"
2020-06-08 15:31:59,en,180970.0,36326.0,"Big day for Stock Market. Smart money, and the World, know that we are heading in the right direction. Jobs coming… https://t.co/QPqcZFfM37"
2020-06-08 13:02:06,en,320031.0,44653.0,96% Approval Rating in the Republican Party. Thank you!
2020-06-08 12:57:43,en,127592.0,27864.0,"The Lamestream Media refuses to talk about our Country’s record setting Jobs Numbers, which are indicating GREATNESS, and soon!"
2020-06-08 12:48:35,en,150614.0,31996.0,"CNN Polls are as Fake as their Reporting. Same numbers, and worse, against Crooked Hillary. The Dems would destroy America!"
2020-06-08 12:33:30,en,301526.0,65501.0,"LAW &amp; ORDER, NOT DEFUND AND ABOLISH THE POLICE. The Radical Left Democrats have gone Crazy!"
2020-06-08 12:30:23,en,81720.0,18500.0,"Tremendous sincerity, what a guy. Hard to believe, with this kind of political talent, his numbers would “tank” so… https://t.co/VVPihJ3k6x"
2020-06-08 04:01:03,en,45925.0,9549.0,"Actually, a great book by a great and highly respected historian, Doug Wead! https://t.co/5Ly0WkGjVv"
2020-06-08 03:54:43,en,144457.0,32382.0,Could it be even remotely possible that in Roger Goodell’s rather interesting statement of peace and reconciliation… https://t.co/lkPVsF3SLr
2020-06-08 03:42:18,en,137103.0,30781.0,"Colin Powell was a pathetic interview today on Fake News CNN. In his time, he was weak &amp; gave away everything to ev… https://t.co/VbfRt4vwKu"
2020-06-07 22:41:54,en,232966.0,45234.0,"If I wasn’t constantly harassed for three years by fake and illegal investigations, Russia, Russia, Russia, and the… https://t.co/VnEoUQ2LMm"
2020-06-07 22:35:06,en,67448.0,20205.0,".@SeanParnellUSA is a SUPERSTAR running against a Lamb, to be exact, a weak puppet of crazy Nancy Pelosi! https://t.co/w0UYTAR43v"
2020-06-07 22:08:55,en,475873.0,76751.0,"I built the greatest economy in the World, the best the U.S. has ever had. I am doing it again!"
2020-06-07 21:04:52,en,0.0,49378.0,RT @realDonaldTrump: Wow! 96% Approval Rating in the Republican Party (and I believe this was before the “GREAT” Jobs Numbers yesterday). T…
2020-06-07 21:04:42,en,0.0,68322.0,RT @realDonaldTrump: LAW &amp; ORDER!
2020-06-07 20:50:45,en,116576.0,30911.0,"Opinion Editor at @nytimes just walked out. That’s right, he quit over the excellent Op-Ed penned by our great Sena… https://t.co/PcMyldVFII"
2020-06-07 20:40:05,en,111721.0,28594.0,"“If Biden had any passion or respect for law enforcement, he kept it well hidden in his Philadelphia address. He cr… https://t.co/wLU7nNS9iI"
2020-06-07 20:30:31,en,0.0,59565.0,RT @realDonaldTrump: Sleepy Joe Biden and the Radical Left Democrats want to “DEFUND THE POLICE”. I want great and well paid LAW ENFORCEMEN…
2020-06-07 20:30:16,en,0.0,48697.0,"RT @realDonaldTrump: Not only will Sleepy Joe Biden DEFUND THE POLICE, but he will DEFUND OUR MILITARY! He has no choice, the Dems are cont…"
2020-06-07 20:19:57,en,0.0,41056.0,RT @realDonaldTrump: Somebody please tell highly overrated Colin Powell that I will have gotten almost 300 Federal Judges approved (a recor…
2020-06-07 20:19:41,en,0.0,58816.0,"RT @realDonaldTrump: Colin Powell, a real stiff who was very responsible for getting us into the disastrous Middle East Wars, just announce…"
2020-06-07 19:15:02,en,41059.0,10752.0,...I know Ronny well. He will NEVER let you down. Solid as a rock. Ronny has my Complete and Total Endorsement!… https://t.co/Q3qQZNBRbE
2020-06-07 19:15:02,en,71656.0,16942.0,".@RonnyJackson4TX is a spectacular man. An Admiral in the Navy, he is a brave and loyal Warrior who loves our Milit… https://t.co/VVYA65Ue8Q"
2020-06-07 19:13:36,en,43510.0,12100.0,Congressman Jeff Van Drew (@VanDrewForNJ) is a Courageous Leader who defended me against Pelosi’s Impeachment Scam… https://t.co/ZZoYASSHI6
2020-06-07 19:12:51,en,45143.0,11291.0,Congressman Mark Amodei (@AmodeiForNevada) is working hard for the incredible people of Nevada! He is Strong on Imm… https://t.co/TNr7D6XcmH
2020-06-07 19:12:26,en,33276.0,8784.0,"Governor Doug Burgum (@DougForDakota) is doing a phenomenal job leading North Dakota! He is a true Conservative, an… https://t.co/W494iVzUYb"
2020-06-07 19:11:46,en,34033.0,8808.0,Congresswoman Carol Miller (@CarolMillerWV) is a tremendous advocate for the people of West Virginia! She fights fo… https://t.co/Aotouc3fwV
2020-06-07 19:11:23,en,32093.0,8457.0,Congressman Alex Mooney (@MooneyforWV) is a champion for West Virginia! He is strong on Life and the Second Amendme… https://t.co/PVEfODS1ZC
2020-06-07 19:10:53,en,88889.0,20888.0,"Unlike Senator Manchin, Big Jim Justice was very loyal to your favorite President during Pelosi’s Impeachment Scam.… https://t.co/EcbK406bih"
2020-06-07 18:58:10,en,36973.0,10059.0,We need @KarenHandel back in Congress to fight for the incredible people of Georgia! She is a tremendous advocate f… https://t.co/7ojzYL8jKO
2020-06-07 18:56:42,en,32970.0,8858.0,Congressman Austin Scott (@AustinScott4GA) is doing a phenomenal job for the GREAT State of Georgia. He works hard… https://t.co/zpY7J09voH
2020-06-07 18:56:18,en,30829.0,8284.0,Congressman Buddy Carter (@Buddy_Carter) keeps fighting for the incredible people of Georgia. Buddy has my Complete… https://t.co/SZADfSrMWi
2020-06-07 18:53:03,en,37130.0,9960.0,Congressman Joe Wilson is a champion for the people of South Carolina! He served our Country as a Colonel in the Ar… https://t.co/76a0yCxqk5
2020-06-07 18:49:26,en,48205.0,11410.0,Senator @LindseyGrahamSC is a good friend and strong voice for the people of South Carolina. He’s helped us confirm… https://t.co/FqJyMYcyOz
2020-06-07 18:37:18,und,42920.0,12799.0,https://t.co/7YsXCmfHBy
2020-06-07 15:27:27,en,0.0,11859.0,"RT @thejtlewis: Now that the economy is doing well again, Obama will be taking credit for it."
2020-06-07 15:27:25,en,0.0,17210.0,"RT @thejtlewis: President Trump is going to save America... 

twice... 

in his first term!"
2020-06-07 15:26:37,en,0.0,43347.0,RT @thejtlewis: Leaders Lead. Cowards kneel. https://t.co/PddAbdG8Vj
2020-06-07 15:23:04,en,0.0,11971.0,RT @thejtlewis: @realDonaldTrump Retired bureaucrats hate President Trump because he’s draining the swamp and ending the corruption that pa…
2020-06-07 15:20:15,en,81416.0,19508.0,"At the request of @SenJohnKennedy &amp; @SenBillCassidy of the Great State of Louisiana, I will be approving &amp; signing… https://t.co/bguzkkNMI1"
2020-06-07 15:10:22,en,169868.0,41056.0,Somebody please tell highly overrated Colin Powell that I will have gotten almost 300 Federal Judges approved (a re… https://t.co/njGdKfR7cs
2020-06-07 14:31:26,en,72490.0,17884.0,"Fantastic job on @foxandfriends by new Republican Superstar @SeanParnellUSA, running for Congress (with my complete… https://t.co/4pGthyGqFR"
2020-06-07 14:19:03,en,227991.0,58816.0,"Colin Powell, a real stiff who was very responsible for getting us into the disastrous Middle East Wars, just annou… https://t.co/AVzThZIPDg"
2020-06-07 14:01:40,en,209187.0,48697.0,"Not only will Sleepy Joe Biden DEFUND THE POLICE, but he will DEFUND OUR MILITARY! He has no choice, the Dems are c… https://t.co/AbDUm14HEM"
2020-06-07 13:53:03,en,159957.0,32655.0,"I have just given an order for our National Guard to start the process of withdrawing from Washington, D.C., now th… https://t.co/3jUIJGGWZ9"
2020-06-07 13:09:25,en,285906.0,59565.0,Sleepy Joe Biden and the Radical Left Democrats want to “DEFUND THE POLICE”. I want great and well paid LAW ENFORCEMENT. I want LAW &amp; ORDER!
2020-06-07 02:12:10,en,200853.0,42578.0,.@CNN &amp; MSDNC are doing everything possible to “inflame” the crowd. Fortunately they have a very small audience!
2020-06-07 02:09:10,en,283396.0,46785.0,"Much smaller crowd in D.C. than anticipated. National Guard, Secret Service, and D.C. Police have been doing a fantastic job. Thank you!"
2020-06-06 22:48:22,en,412065.0,68322.0,LAW &amp; ORDER!
2020-06-06 22:31:20,en,287914.0,49378.0,Wow! 96% Approval Rating in the Republican Party (and I believe this was before the “GREAT” Jobs Numbers yesterday). Thank you!
2020-06-06 19:56:38,und,70721.0,23898.0,https://t.co/hJSsx86Azp
2020-06-06 17:29:23,en,0.0,37595.0,"RT @realDonaldTrump: .@MayorBowser is grossly incompetent, and in no way qualified to be running an important city like Washington, D.C. If…"
2020-06-06 17:28:11,en,0.0,52844.0,"RT @realDonaldTrump: I am a big fan of Drew Brees. I think he’s truly one of the greatest quarterbacks, but he should not have taken back h…"
2020-06-06 17:28:03,en,0.0,43880.0,"RT @realDonaldTrump: ...We should be standing up straight and tall, ideally with a salute, or a hand on heart. There are other things you c…"
2020-06-06 16:19:43,en,0.0,7775.0,"RT @marcorubio: “In short, give some credit to the government relief efforts, especially the Paycheck Protection Program, for bringing back…"
2020-06-06 16:18:36,und,0.0,5777.0,RT @marcorubio: #PPPworks https://t.co/qcspersL54
2020-06-06 15:37:51,en,0.0,21693.0,"RT @WhiteHouse: On June 6, 1944, our Greatest Generation bravely stormed the beaches of Normandy.

""Those who fought here won a future for…"
2020-06-06 15:25:05,en,0.0,11804.0,"RT @GOPChairwoman: May saw the BIGGEST JOBS INCREASE EVER.
 
This jobs report serves as an emphatic reminder about the strength of @realDon…"
2020-06-06 14:36:08,und,132298.0,30249.0,https://t.co/FAypsSSqCs
2020-06-06 11:53:36,en,119798.0,29443.0,Riot gear or military control is not necessary because ANTIFA &amp; other Wacko groups of Anarchists aren’t present to… https://t.co/N5vXqoNhOj
2020-06-06 03:19:25,en,113723.0,23114.0,Great new book by @PastorDScott called “Nothing to Lose”. The Pastor is a winner and a great guy. Much can be learn… https://t.co/HpvOlv2PrH
2020-06-06 03:15:09,en,0.0,7378.0,"RT @PastorDScott: Pastor Darrell Scott on growing concerns for social media's role in countrywide violence

https://t.co/HdA6KlZDQA"
2020-06-06 03:14:30,en,0.0,17539.0,RT @KayaJones: Here’s my grandparents &amp; great grandparents. They are rolling in their graves at the hatred that still exists. I’m biracial…
2020-06-06 02:57:49,en,118753.0,29320.0,“This is a flat out lie. They (the media) are making things up” @CharlesHurt  @IngrahamAngle The Lamestream Media i… https://t.co/Yn5ZAKaEjR
2020-06-06 02:00:45,en,120098.0,36138.0,Crazy! https://t.co/8uSgJ6Yyx4
2020-06-06 01:56:15,en,0.0,32528.0,RT @realDonaldTrump: So great to have Michael home. Just arrived. Very exciting. Thank you to Iran. Don’t wait until after U.S. Election to…
2020-06-06 01:53:10,en,0.0,25444.0,"RT @charliekirk11: Fact:

Robert Mueller’s office deleted 19,000 text messages between Lisa Page and her lover Peter Strzok

How is that no…"
2020-06-06 01:45:11,en,0.0,17843.0,"RT @GOPLeader: America is opening up, and people are returning to work. Speaker Pelosi's reaction to today's great economic news?

She doub…"
2020-06-06 01:44:33,en,0.0,12836.0,"RT @SaraCarterDC: .@BurgessOwens: #Democrats Are 'Frantic' That The Black Vote Is Leaving Their Party 

""They try to do everything they can…"
2020-06-06 01:43:51,en,0.0,29699.0,RT @RichardGrenell: Wow! Jobs Not Mobs!
2020-06-06 01:42:55,en,0.0,5495.0,"RT @GreggJarrett: NYC Construction Workers Use Excavator to Save Gucci Handbags, Other Valuable Items From Looters https://t.co/LTOnXoY7WY"
2020-06-06 01:42:40,en,0.0,7176.0,RT @GreggJarrett: British Prime Minister ‘No Choice’ But to Offer Citizenship to Almost 3 Million Hong Kong Citizens https://t.co/CbPNsXxPOA
2020-06-06 01:42:31,en,0.0,14396.0,RT @GreggJarrett: Russia Hoax: Nearly Three Dozen Subpoenas Approved for Obama Administration Officials https://t.co/yOCofsiqhU
2020-06-06 01:41:45,en,0.0,8521.0,RT @LouDobbs: Pandering to the Protesters: @jasoninthehouse challenges LA mayor Eric Garcetti to get rid of his own security detail if he w…
2020-06-06 01:41:29,en,0.0,32293.0,RT @SenMikeLee: Just heard that Mayor Bowser is kicking the Utah National Guard out of all DC hotels tomorrow. More than 1200 troops from 1…
2020-06-06 01:40:43,en,0.0,14293.0,"RT @SenMikeLee: These brave men and women have risked their lives protecting DC for three days. Rioting, looting, arson, and vandalism have…"
2020-06-06 01:40:23,en,0.0,2728.0,"RT @TGowdySC: Would love for you to have a signed copy of my new book, Doesn't Hurt to Ask. Pre-order and get yours today and win your next…"
2020-06-06 01:39:38,en,0.0,8866.0,RT @DevinNunes: CA Socialist/Dem party cutting basic services like police/fire/teachers so they can continue funding boondoggles like this…
2020-06-06 01:38:56,en,0.0,11999.0,RT @DevinNunes: Just left the White House meeting with President Trump. If you’re ready to join the fight you can sign up here 👇 https://t.…
2020-06-06 01:38:23,en,0.0,5579.0,RT @TomFitton: Mr. Rosenstein testified to Senate this week. He should also testify to a grand jury about the coup abuses of @realDonaldTru…
2020-06-06 01:37:58,en,0.0,6074.0,RT @TomFitton: Conservative activist turns tables on Dems over claims of voter suppression https://t.co/WWL0HCTusA #FoxNews
2020-06-06 01:36:56,en,0.0,9537.0,"RT @RedNationRising: .@TedCruz completely exposes how Barack Obama and Joe Biden unleashed, weaponized, and politicized the DOJ, FBI, and t…"
2020-06-06 01:36:28,en,69904.0,23251.0,Biden wants to Defund the Police! https://t.co/S7zVvXB4EM
2020-06-06 01:33:14,en,0.0,6554.0,RT @BlazeTV: WATCH: @TedCruz Goes NUCLEAR on Rod Rosenstein over the Russia probe. https://t.co/u6IBL60NeF
2020-06-06 01:32:48,en,0.0,7871.0,RT @bennyjohnson: Sen. @TedCruz: “Either you were complicit in the wrongdoing... or that the performance of your duties was grossly neglige…
2020-06-06 01:32:06,en,0.0,7938.0,"RT @thehill: Sen. Ted Cruz: ""Pause for a second and imagine how you would feel if Donald J. Trump was doing exactly what Barack Obama and J…"
2020-06-06 01:31:25,en,0.0,6976.0,RT @tedcruz: NYT Book List is at it again. ⁦@SenMcSallyAZ⁩ book sold 10k+ but didn’t make the list. Got beat out by a book that sold 2k cop…
2020-06-06 01:29:46,en,54169.0,14634.0,We will always defend. Great job Jay! https://t.co/dn9GCseimv
2020-06-06 01:28:26,en,0.0,4625.0,"RT @JaySekulow: Radio: BREAKING: Unemployment Drops, U.S. Economy Adds 2.5 Million Jobs https://t.co/AUQASSr2Fb"
2020-06-06 01:27:57,en,0.0,3708.0,"RT @marklevinshow: Martha McSally’s new book, Dare to Fly: Simple Lessons in Never Giving Up, is out now!
https://t.co/wO2caoujb3"
2020-06-06 01:27:49,en,0.0,6533.0,"RT @marklevinshow: Martha McSally for U.S. Senate 

https://t.co/emq0MrfCnR"
2020-06-06 01:27:43,en,0.0,5638.0,"RT @marklevinshow: Enemy of the people

https://t.co/5Nhps4ltCO"
2020-06-06 01:27:16,en,0.0,5876.0,RT @benfergusonshow: FILE THIS UNDER SH!T you can’t make up YET ITS NOT FAKE NEWS!!!!!!
2020-06-06 01:26:57,en,70510.0,16874.0,You must be kidding??? This is a total disgrace! https://t.co/3QdaYCaiZS
2020-06-06 01:23:41,en,0.0,6626.0,"RT @WayneDupreeShow: It's time to Make America Normal Again, and this is the best KICK OFF ever!!! 

This will make your day, folks! Happy…"
2020-06-06 01:23:02,en,0.0,8095.0,RT @glennbeck: I don't care WHAT George Floyd did. The officer should have never treated him like that and killed him! But we still must as…
2020-06-06 01:21:51,en,0.0,2868.0,"RT @glennbeck: Tonight's special with CANDACE OWENS starts at 9:30pm ET, FREE on BlazeTV's YouTube channel: https://t.co/lhIbcsoLN5"
2020-06-06 01:03:50,en,0.0,9629.0,RT @DavidJHarrisJr: Still haven’t heard you take responsibility for the crime bill that led to the mass incarceration of my people @JoeBide…
2020-06-06 01:01:48,en,0.0,5769.0,"RT @DavidJHarrisJr: Lunatics are running the insane asylum...
https://t.co/I1Z8gmuay1"
2020-06-06 01:01:42,en,167989.0,33554.0,THANK YOU MAINE! #MAGA https://t.co/5De7t64zRj
2020-06-06 01:01:07,en,86264.0,34755.0,Twitter Pulls Trump Campaign Video of President Showing Empathy For Peaceful Protesters https://t.co/5DEIoPHsud  Th… https://t.co/jPU9PdirBG
2020-06-06 00:58:23,en,0.0,7194.0,"RT @DavidJHarrisJr: Portland pays violent Antifa leader for getting hit with a rubber bullet.
https://t.co/DTnMSZox69"
2020-06-06 00:56:36,en,35300.0,12066.0,Democrat John Hickenlooper Held in Contempt After Failing to Comply with Subpoena over Ethics Complaint… https://t.co/ttaoBiiPuQ
2020-06-06 00:52:19,en,0.0,29788.0,RT @RyanAFournier: Barack Obama put a target on the back of every cop in this country.
2020-06-06 00:52:17,en,0.0,8706.0,"RT @DavidJHarrisJr: Federal law enforcement is investigating the leaders of Antifa and BLM among others.

Throw the book at them!
https://t…"
2020-06-06 00:51:51,en,41778.0,11414.0,What a fantastic group! https://t.co/9Y9RX8BjNy
2020-06-06 00:50:58,en,0.0,14438.0,"RT @DavidJHarrisJr: To all the celebrities posting memes connecting the cop that killed George Floyd to President @realDonaldTrump...

Stop…"
2020-06-06 00:50:12,en,74640.0,18588.0,Great! https://t.co/uORB98BVvk
2020-06-06 00:47:43,en,0.0,5984.0,"RT @WayneDupreeShow: No one will accuse ANTIFA of being ""brainiacs"" will they? 🤣😆

https://t.co/hyppjXhEOB"
2020-06-06 00:46:52,en,0.0,8562.0,"RT @PaigeCaporicci: @_ReaalAmerican_ @PressSec @realDonaldTrump Obama made no change with the deaths of Trayvon Martin, Michael Brown &amp; Eri…"
2020-06-05 23:10:37,en,151237.0,37595.0,".@MayorBowser is grossly incompetent, and in no way qualified to be running an important city like Washington, D.C.… https://t.co/v6CWzIUfay"
2020-06-05 20:09:32,en,0.0,7828.0,RT @WhiteHouse: LIVE: POTUS delivers remarks at Puritan Medical Products https://t.co/mGmbvEJNpc
2020-06-05 20:08:28,en,215114.0,43880.0,"...We should be standing up straight and tall, ideally with a salute, or a hand on heart. There are other things yo… https://t.co/iuOcK6dgZJ"
2020-06-05 20:08:28,en,283776.0,52844.0,"I am a big fan of Drew Brees. I think he’s truly one of the greatest quarterbacks, but he should not have taken bac… https://t.co/Ya3ElIg9H2"
2020-06-05 19:23:22,en,0.0,10990.0,"RT @SenateGOP: Weeee’re baaaack!!! 🇺🇸
 
jobs → jobs → JOBS! https://t.co/o2pLkjczdd"
2020-06-05 18:17:24,en,0.0,7930.0,RT @WhiteHouse: LIVE: POTUS participates in a roundtable https://t.co/BBzgcZ76aD
2020-06-05 18:04:31,en,88706.0,19556.0,"...over the last number of nights. If she doesn’t treat these men and women well, then we’ll bring in a different group of men and women!"
2020-06-05 18:04:30,en,123248.0,30513.0,"The incompetent Mayor of Washington, D.C., @MayorBowser, who’s budget is totally out of control and is constantly c… https://t.co/ekn7VlW4uD"
2020-06-05 17:28:22,en,59467.0,14744.0,I just signed the Paycheck Protection Program Flexibility Act to further improve our VERY POPULAR AND SUCCESSFUL pr… https://t.co/HoUavzMyCJ
2020-06-05 16:32:29,und,115198.0,27845.0,https://t.co/MpWGPExQ3E
2020-06-05 16:31:16,en,81158.0,20914.0,Greatest Top Five Monthly Jobs Gains in HISTORY. We are #1! https://t.co/Cs8NEFbHG0
2020-06-05 16:29:13,en,81756.0,15340.0,“Really great numbers by any standard - UNBELIEVABLE!” @JoeSquawk Joe go it right also!
